incident_id,client_id,asset_id,threat_id,detected_datetime,resolved_datetime,status,priority,detection_source,assigned_analyst_id,records_affected,description
INC01659,CLI0322,AST00791,THR0216,2026-04-08 12:12:10.021169,2026-04-12 15:12:10.021169,Resolved,P2,SIEM,ANL0093,256436,Staff president now discover war film kitchen radio see theory west build.
INC01660,CLI0182,AST01067,THR0297,2026-04-20 10:13:43.559625,2026-04-30 09:13:43.559625,Resolved,P2,EDR,ANL0063,256436,See way institution serious marriage stage audience figure subject day wrong.
INC01661,CLI0301,AST00794,THR0481,2024-09-14 12:01:40.178207,2024-09-18 17:01:40.178207,Open,P2,User Report,ANL0104,256436,You mean class drive staff rule.
INC01662,CLI0051,AST01056,THR0291,2025-02-28 21:47:49.966746,,Reopened,P1,EDR,ANL0111,423107,Thousand pull ago dog until believe song during individual natural head begin also.
INC01663,CLI0261,AST01748,THR0228,2024-08-01 05:13:03.712106,2024-08-08 12:13:03.712106,Closed,P1,SIEM,ANL0026,249392,May fight relationship agency beautiful animal.
INC01664,CLI0241,AST01575,THR0184,2025-07-12 22:14:43.742895,,Open,P3,Threat Intel Feed,ANL0001,206398,Artist play like knowledge society court service example paper long trip.
INC01665,CLI0340,AST00930,THR0388,2024-07-07 12:52:26.006968,,In Progress,P1,SIEM,ANL0135,223865,While evidence popular professor eight right fill.
INC01666,CLI0038,AST00784,THR0425,2024-10-02 10:29:54.065849,2024-10-10 08:29:54.065849,Resolved,P4,SIEM,ANL0005,334046,In at and again successful ability.
INC01667,CLI0453,AST00537,THR0344,2024-07-08 10:38:46.356511,2024-07-17 07:38:46.356511,Resolved,P2,Threat Intel Feed,ANL0007,256436,Book business from free seat number card result service.
INC01668,CLI0504,AST01118,THR0328,2026-06-29 01:50:01.241228,2026-07-08 09:50:01.241228,Resolved,P1,IDS/IPS,ANL0046,249392,Quickly others ground sense yet less prevent.
INC01669,CLI0281,AST00314,THR0538,2025-06-21 23:32:15.247452,,Reopened,P1,siem,ANL0018,336718,Represent song outside serve wait never.
INC01670,CLI0476,AST01549,THR0529,2025-12-04 05:02:40.643892,2025-12-06 01:02:40.643892,Open,P3,SIEM,ANL0112,233049,Make live just he as matter let baby smile paper base.
INC01671,CLI0259,AST01108,THR0228,2026-06-08 22:55:34.892191,2026-06-17 05:55:34.892191,Resolved,P1,Threat Intel Feed,ANL0082,249392,Pass poor son among media different ever bring.
INC01672,CLI0068,AST00350,THR0566,2024-12-31 10:26:26.890133,2025-01-03 13:26:26.890133,Resolved,P1,Firewall Log,ANL0019,249392,School improve member stock population so stock development box new.
INC01673,CLI0186,AST00098,THR0363,2025-11-12 11:56:57.287898,2025-11-17 15:26:57.287898,Resolved,P1,SIEM,ANL0041,249392,Which official idea find quality easy plant blood then source member people.
INC01674,CLI0441,AST00341,THR0047,2026-04-23 08:36:46.388843,2026-05-01 11:36:46.388843,Resolved,P1,User Report,ANL0035,249392,Short much foot product result almost too.
INC01675,CLI0065,AST00475,THR0303,2026-02-23 23:14:57.694998,2026-02-26 15:14:57.694998,Open,P1,Firewall Log,ANL0102,426814,Course dog consumer ball nor edge wall direction finish inside lay cell approach.
INC01676,CLI0246,AST01150,THR0289,2025-06-06 17:49:16.900243,2025-06-14 20:49:16.900243,Resolved,P1,IDS/IPS,ANL0054,249392,Should culture next evidence area time.
INC01677,CLI0273,AST00317,THR0576,2025-03-18 23:02:17.331503,2025-03-26 20:02:17.331503,Closed,P2,SIEM,ANL0066,430509,Rest sense purpose environment view support late voice might order.
INC01678,CLI0295,AST01140,THR0252,2025-04-27 12:09:56.774750,2025-05-03 20:09:56.774750,Open,P1,Pen Test,ANL0070,249392,Recognize me moment will onto theory popular today career wind black.
INC01679,CLI0508,AST01354,THR0599,2026-05-06 08:58:09.339948,,Open,P1,Unknown,ANL0055,249392,Lay cause program understand against series.
INC01680,CLI0175,AST00215,THR0054,2025-02-11 09:30:14.168455,2025-02-16 13:00:14.168455,Resolved,P1,User Report,ANL0019,247288,Would site far black kitchen protect.
INC01681,CLI0497,AST00515,THR0011,2025-07-27 06:11:47.808438,,Reopened,P3,IDS/IPS,ANL0130,206398,Throughout evidence wall age really financial.
INC01682,CLI0406,AST00675,THR0499,2025-05-07 23:37:53.781273,,Reopened,P1,IDS/IPS,ANL0002,231988,Bank industry week chance item show feel water marriage receive none increase.
INC01683,CLI0225,AST00807,THR0060,2024-08-28 16:57:40.225212,,Reopened,P1,Firewall Log,,249392,Woman maybe letter add drug for.
INC01684,CLI0002,AST00396,THR0216,2026-01-17 22:44:27.526893,2026-01-23 02:14:27.526893,Resolved,P1,Threat Intel Feed,,249392,Process difference senior less care style process significant not.
INC01685,CLI0253,AST01585,THR0412,2025-09-20 21:12:49.168228,,Resolved,P1,Pen Test,ANL0113,195804,Price eight specific quickly senior police arm something dinner work sort kind.
INC01686,CLI0441,AST00858,THR0573,2025-09-07 04:15:55.685447,2025-09-09 12:15:55.685447,Resolved,P2,IDS/IPS,ANL0018,256436,Value of end success claim level executive month black various court behavior.
INC01687,CLI0154,AST00536,THR0567,2025-05-06 21:00:45.838999,,Open,P2,siem,ANL0069,256436,Each easy sport two ready spring best skin coach.
INC01688,CLI0236,AST01549,THR0012,2025-03-24 22:08:12.915186,2025-03-30 01:38:12.915186,Closed,P1,Pen Test,ANL0102,249392,Today listen again even tough least cup.
INC01689,CLI0355,AST00386,THR0573,2026-03-07 09:23:33.983046,2026-03-16 19:23:33.983046,Reopened,P1,SIEM,ANL0066,249392,Thousand south light agreement speech whose read decide catch before.
INC01690,CLI0501,AST01712,THR0467,2025-10-17 01:31:46.830370,2025-10-22 05:01:46.830370,Closed,P1,siem,ANL0010,249392,Day authority from body at option turn.
INC01691,CLI0041,AST01180,THR0470,2024-07-19 10:10:52.828138,,Open,P4,Pen Test,ANL0116,229205,Agree activity bill say power data six.
INC01692,CLI0395,AST00193,THR0033,2025-03-20 00:16:27.655243,,Open,P3,siem,ANL0103,206398,Computer within finally clearly ten six just.
INC01693,CLI0099,AST00105,THR0021,2026-06-20 04:24:42.012507,,Open,P4,Threat Intel Feed,ANL0009,229205,Security half customer enter carry simple build strategy board.
INC01694,CLI0166,AST01649,THR0515,2025-11-12 08:56:28.917802,2025-11-17 12:26:28.917802,Resolved,P1,IDS/IPS,ANL0026,249392,Number particularly establish center society be every still fire just similar there movement.
INC01695,CLI0519,AST00948,THR0421,2024-10-20 08:16:28.242538,2024-10-28 12:16:28.242538,In Progress,P1,Threat Intel Feed,ANL0085,249392,Camera political hard move especially partner stage prevent whose consumer course crime.
INC01696,CLI0430,AST00921,THR0114,2025-08-09 05:18:14.502180,2025-08-14 08:48:14.502180,Resolved,P1,Firewall Log,ANL0018,290050,Discover girl argue deal prove usually four population meet air agreement south firm.
INC01697,CLI0121,AST00341,THR0576,2026-03-29 07:01:55.685282,2026-04-03 04:01:55.685282,Resolved,P3,EDR,ANL0104,206398,Because rather through start space guess small state treatment group exactly red.
INC01698,CLI0300,AST00205,THR0357,2025-06-24 07:58:37.848745,,Open,P2,siem,ANL0016,256436,Education single event hospital some early fill executive apply itself hit mother.
INC01699,CLI0220,AST00934,THR0209,2025-07-07 23:42:07.815072,2025-07-13 12:42:07.815072,Resolved,P4,SIEM,ANL0032,229205,Hope national call score leader south sort.
INC01700,CLI0262,AST00523,THR0098,2025-06-27 14:50:29.817120,2025-06-30 21:50:29.817120,Open,P1,Threat Intel Feed,,249392,Direction though young goal prepare face source again beyond building though effect life.
INC01701,CLI0421,AST00093,THR0126,2026-03-19 16:29:17.064055,,Resolved,P3,SIEM,ANL0125,206398,Special government cup itself begin its of yard take.
INC01702,CLI0421,AST01074,THR0181,2026-02-14 11:42:03.870074,,Reopened,P2,siem,ANL0069,256436,Success sea light key century weight guess.
INC01703,CLI0498,AST01180,THR0153,2026-05-15 22:23:35.122079,2026-05-19 22:23:35.122079,Resolved,P1,User Report,ANL0105,249392,Religious father buy hour arm capital arrive.
INC01704,CLI0283,AST00913,THR0376,2026-02-22 12:04:02.078786,2026-02-27 15:34:02.078786,Closed,P1,siem,ANL0016,249392,Father purpose our various else environment choice news group rate drug before surface.
INC01705,CLI0331,AST00385,THR0147,2025-09-04 18:55:23.377911,2025-09-12 09:55:23.377911,Resolved,P1,siem,ANL0083,249392,Now rise from sometimes page security great perhaps successful.
INC01706,CLI0411,AST00005,THR0110,2025-12-17 03:54:26.252519,2025-12-27 01:54:26.252519,Open,P3,SIEM,ANL0041,206398,Community rise rise manage them race tell.
INC01707,CLI0061,AST00096,THR0206,2026-02-04 19:35:53.056982,2026-02-10 08:35:53.056982,Resolved,P4,Pen Test,ANL0001,229543,Role more car certain radio total claim outside decade television trial.
INC01708,CLI0160,AST01805,THR0480,2025-06-12 05:56:31.605038,,Resolved,P2,Pen Test,,256436,Left truth establish air program without everything.
INC01709,CLI0183,AST01427,THR0584,2026-05-04 22:21:50.001520,2026-05-14 17:21:50.001520,Reopened,P2,Unknown,ANL0026,256436,Professional between clear help measure whatever who go visit religious.
INC01710,CLI0417,AST00946,THR0172,2026-02-07 11:21:25.991409,2026-02-12 04:21:25.991409,Resolved,P1,Pen Test,ANL0019,249392,Responsibility class live practice quickly full ground soldier usually with water kind.
INC01711,CLI0238,AST01177,THR0523,2026-05-10 22:46:19.472184,2026-05-16 19:46:19.472184,Resolved,P2,Pen Test,ANL0073,256436,Make some consumer person five enter treat director police they cover.
INC01712,CLI0162,AST01339,THR0210,2026-01-25 23:12:58.886055,,In Progress,P3,Pen Test,,426320,Mind democratic industry second cost station general American case ability kid.
INC01713,CLI0403,AST00133,THR0031,2024-10-28 07:32:52.329271,2024-11-02 11:02:52.329271,Closed,P1,Firewall Log,ANL0015,249392,Create physical edge you miss what notice skin will.
INC01714,CLI0443,AST00787,THR0416,2026-05-07 10:28:56.843016,2026-05-10 12:28:56.843016,Open,P2,Firewall Log,ANL0030,256436,Describe market guess ground eat wide green above nothing create.
INC01715,CLI0285,AST00454,THR0171,2025-08-09 22:01:01.667215,,In Progress,P4,Unknown,ANL0094,290466,Air special write appear performance subject level sure.
INC01716,CLI0246,AST01064,,2026-04-21 10:47:24.137108,2026-04-23 20:47:24.137108,In Progress,P2,IDS/IPS,ANL0114,256436,Word partner writer threat every beat find.
INC01717,CLI0395,AST00608,THR0382,2025-03-04 23:12:24.204481,,In Progress,P1,siem,,249392,Range law treatment health police time agree change.
INC01718,CLI0375,AST01020,,2025-08-01 03:35:03.445767,,Open,P1,IDS/IPS,ANL0069,151673,A arrive character agree pretty local.
INC01719,CLI0130,AST01582,THR0597,2026-03-28 05:39:24.963326,2026-04-02 02:39:24.963326,Resolved,P3,Unknown,ANL0039,206398,Mission suddenly wish girl early you record.
INC01720,CLI0253,AST00643,THR0036,2025-08-20 05:34:46.263894,,Open,P1,Pen Test,ANL0115,249392,Capital decide spend specific trade throw.
INC01721,CLI0078,AST01774,THR0487,2025-07-11 16:24:58.015470,2025-07-16 19:54:58.015470,Closed,P1,Firewall Log,ANL0051,249392,Watch boy guess smile ahead cold add very moment arm its.
INC01722,CLI0343,AST01086,THR0068,2024-07-01 21:32:02.951683,2024-07-07 01:02:02.951683,Resolved,P1,User Report,ANL0107,400186,Executive attack from college somebody evidence water usually another message national management glass.
INC01723,CLI0407,AST00568,THR0079,2025-11-23 12:16:12.082652,,Open,P2,Firewall Log,ANL0033,256436,Foot radio full yard onto offer best friend father stock just top.
INC01724,CLI0268,AST01850,THR0461,2025-04-11 04:16:49.969745,,In Progress,P1,EDR,ANL0028,249392,Fact hotel knowledge maybe western bit treat explain ready always soldier try prepare.
INC01725,CLI0454,AST00149,THR0549,2025-01-13 04:50:55.938119,2025-01-18 17:50:55.938119,Closed,P4,Threat Intel Feed,ANL0031,424409,Tree radio read trade certainly main history production upon painting.
INC01726,CLI0412,AST01056,THR0256,2024-11-23 15:39:53.269711,,Open,P1,SIEM,ANL0139,249392,Toward blood six TV resource though last why kid thus nice theory information.
INC01727,CLI0013,AST00676,THR0521,2025-07-07 18:35:56.232203,,In Progress,P3,SIEM,ANL0073,373501,Mouth land per whatever beat house specific join political within.
INC01728,CLI0349,AST00069,THR0116,2025-01-27 07:19:27.761719,2025-02-05 20:19:27.761719,Open,P4,User Report,ANL0133,229205,Mean person president last particularly first lawyer.
INC01729,CLI0443,AST01660,THR0039,2024-08-06 22:53:02.831426,2024-08-08 02:53:02.831426,In Progress,P1,IDS/IPS,ANL0078,219162,Everything defense such issue entire put our your.
INC01730,CLI0141,AST01304,THR0298,2026-05-07 07:58:56.161522,,Reopened,P2,Unknown,ANL0089,256436,Word worry just address key fall lot operation home.
INC01731,CLI0195,AST00813,THR0053,2024-08-18 13:24:45.222053,,Reopened,P1,Pen Test,ANL0045,203839,Study health skill condition it recently operation series street similar wait determine.
INC01732,CLI0153,AST00001,THR0081,2026-06-07 13:01:40.927455,,Open,P4,Pen Test,ANL0031,229205,Like decade garden many cell hope low continue.
INC01733,CLI0401,AST00726,THR0525,2024-08-21 13:10:20.508937,2024-08-23 20:10:20.508937,Reopened,P1,Pen Test,ANL0078,249392,Above need game process television give only happen center.
INC01734,CLI0406,AST00596,THR0408,2025-02-07 10:27:53.210944,2025-02-12 13:57:53.210944,Resolved,P1,Pen Test,ANL0034,403105,Simply herself according music rich a their true specific defense.
INC01735,CLI0232,AST00048,THR0152,2025-10-19 22:57:05.237716,2025-10-24 19:57:05.237716,Resolved,P3,EDR,ANL0106,51766,Recently day dark travel available travel.
INC01736,CLI0373,AST01669,THR0372,2024-12-26 07:19:09.725637,,In Progress,P1,SIEM,ANL0130,249392,Full country open follow run movie pattern quickly your kitchen result.
INC01737,CLI0252,AST00640,THR0038,2025-05-17 23:14:25.690908,,Reopened,P2,siem,ANL0091,256436,Say soon international agent evening help.
INC01738,CLI0128,AST01208,THR0444,2026-02-27 03:06:05.642216,2026-03-05 00:06:05.642216,Closed,P2,Pen Test,ANL0107,424796,Easy knowledge year six run bag test major final.
INC01739,CLI0470,AST00893,THR0143,2026-05-24 16:29:45.844983,2026-05-30 10:29:45.844983,In Progress,P2,siem,ANL0066,256436,Hold join produce PM summer high mean reflect.
INC01740,CLI0211,AST01256,THR0353,2025-05-14 15:51:45.402296,,Open,P2,Firewall Log,ANL0005,256436,Trade throughout remain son strategy school effort.
INC01741,CLI0510,AST00166,THR0028,2025-03-30 08:47:29.648783,,Open,P1,Firewall Log,ANL0074,249392,Join business chance set right film ever major gun doctor as board.
INC01742,CLI0229,AST01592,THR0219,2025-12-17 20:51:48.996398,2025-12-23 00:21:48.996398,Closed,P1,EDR,,113750,May community debate election occur bank claim day despite thank strong model.
INC01743,CLI0245,AST01508,THR0542,2026-03-05 20:58:26.086567,2026-03-11 00:28:26.086567,Resolved,P1,SIEM,ANL0109,249392,But none agency leave state deep wide product.
INC01744,CLI0264,AST00964,THR0140,2024-07-04 14:19:32.795509,2024-07-12 05:19:32.795509,In Progress,P1,SIEM,ANL0059,249392,Way else sister information type lot guy still entire.
INC01745,CLI0253,AST01519,THR0572,2025-12-17 22:10:44.395557,2025-12-18 03:10:44.395557,Resolved,P4,siem,ANL0089,337825,Practice here according firm nature study officer throughout I standard financial.
INC01746,CLI0193,AST01775,THR0290,2025-05-17 05:22:01.887203,2025-05-20 17:22:01.887203,Closed,P1,Firewall Log,ANL0033,249392,Man skin property late sport usually staff rest his technology lose.
INC01747,CLI0489,AST00924,THR0467,2025-04-13 12:46:24.201719,,Open,P1,Firewall Log,ANL0134,249392,Good across provide up sure cause job forget fly continue make artist of.
INC01748,CLI0192,AST00191,THR0289,2025-07-27 03:56:35.754477,2025-07-31 18:56:35.754477,Closed,P1,IDS/IPS,ANL0059,249392,More order may you life federal every coach issue reach network realize.
INC01749,CLI0501,AST01111,THR0305,2025-04-28 05:14:52.040333,2025-05-06 14:14:52.040333,Reopened,P4,Pen Test,ANL0064,229205,Color step level quickly population it rate alone here look figure team it.
INC01750,CLI0516,AST01622,THR0458,2025-08-30 09:38:39.299834,2025-09-04 13:08:39.299834,Closed,P1,Firewall Log,ANL0062,249392,Class term either area become recent yourself star dream.
INC01751,CLI0056,AST00308,THR0325,2026-02-19 06:19:21.768059,2026-02-24 09:49:21.768059,Resolved,P1,Threat Intel Feed,ANL0114,249392,Board born than enjoy again government maybe.
INC01752,CLI0070,AST01065,THR0584,2025-02-20 21:53:51.224694,2025-02-25 13:53:51.224694,Resolved,P1,EDR,ANL0084,249392,Marriage he recent green notice bit avoid cover part view get religious.
INC01753,CLI0298,AST01598,THR0600,2025-07-16 22:26:02.100918,2025-07-17 15:26:02.100918,Open,P1,siem,ANL0086,330492,Authority laugh occur national practice lead understand prevent foreign why.
INC01754,CLI0090,AST01268,THR0219,2026-05-28 11:18:46.471726,2026-06-03 00:18:46.471726,Resolved,P4,User Report,ANL0098,229205,It theory prevent data subject Republican offer report season join economy less move.
INC01755,CLI0300,AST01569,THR0506,2024-10-10 14:06:01.432752,2024-10-16 16:06:01.432752,Resolved,P1,Firewall Log,ANL0035,10656,Tough realize outside seek year simple trouble it enough interesting.
INC01756,CLI0127,AST00048,THR0100,2025-09-12 23:44:55.959937,2025-09-18 03:14:55.959937,Resolved,P1,SIEM,ANL0082,249392,Inside we option hotel those very exist it team student magazine operation.
